DATAFLOW,LAST UPDATE,freq,agriprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovenia,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovenia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovenia,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovenia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2013,172,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2014,69,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2015,563,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2016,23,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2017,16,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2018,0,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2019,55,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2021,1238,e
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Slovakia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2014,0,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2015,3,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2016,0,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2017,0,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2018,0,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,Türkiye,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Tonne,United Kingdom,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Austria,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Belgium,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Bulgaria,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Cyprus,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Czechia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Germany,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Denmark,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Estonia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Greece,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Spain,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Finland,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,France,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Croatia,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Hungary,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Ireland,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2020,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2021,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Iceland,2022,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Italy,2013,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Italy,2014,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Italy,2015,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Italy,2016,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Italy,2017,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Italy,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Italy,2019,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),05/02/24 11:00:00,Annual,Other organic dairy products,Thousand,Italy,2020,,
