Nr Source Form;Year;Dt Begin Period;Dt End Period;Nr Week Marketing Year;Member State;Ds Product Short;Product;Product Stage;Market;Ds Price Uom;Ds Period Type;Vl Euro Price;Is Calculated
829;2023;17/07/2023;23/07/2023;29;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;242,48;N
829;2023;17/07/2023;23/07/2023;29;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;67,37;N
829;2023;17/07/2023;23/07/2023;29;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;68,92;N
829;2023;17/07/2023;23/07/2023;29;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;42,50;N
829;2023;24/07/2023;30/07/2023;30;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;277,86;N
829;2023;24/07/2023;30/07/2023;30;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;62,60;N
829;2023;24/07/2023;30/07/2023;30;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;120,00;N
829;2023;24/07/2023;30/07/2023;30;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;93,98;N
829;2023;24/07/2023;30/07/2023;30;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2023;24/07/2023;30/07/2023;30;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;158,35;N
829;2023;24/07/2023;30/07/2023;30;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;67,37;N
829;2023;24/07/2023;30/07/2023;30;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;68,64;N
829;2023;24/07/2023;30/07/2023;30;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;63,87;N
829;2023;31/07/2023;06/08/2023;31;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;69,40;N
829;2023;31/07/2023;06/08/2023;31;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;110,00;N
829;2023;31/07/2023;06/08/2023;31;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;73,95;N
829;2023;31/07/2023;06/08/2023;31;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2023;31/07/2023;06/08/2023;31;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;208,73;N
829;2023;31/07/2023;06/08/2023;31;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;65,00;N
829;2023;31/07/2023;06/08/2023;31;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;73,59;N
829;2023;31/07/2023;06/08/2023;31;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;71,64;N
829;2023;01/08/2023;31/08/2023;31;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;250,27;Y
829;2023;01/08/2023;31/08/2023;31;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Month;64,96;Y
829;2023;01/08/2023;31/08/2023;31;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;112,00;Y
829;2023;01/08/2023;31/08/2023;31;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;115,81;Y
829;2023;01/08/2023;31/08/2023;31;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Month;73,95;Y
829;2023;01/08/2023;31/08/2023;31;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;87,90;Y
829;2023;01/08/2023;31/08/2023;31;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;191,46;Y
829;2023;01/08/2023;31/08/2023;31;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;65,00;Y
829;2023;01/08/2023;31/08/2023;31;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Month;71,09;Y
829;2023;01/08/2023;31/08/2023;31;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;80,47;Y
829;2023;07/08/2023;13/08/2023;32;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;64,03;N
829;2023;07/08/2023;13/08/2023;32;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;110,00;N
829;2023;07/08/2023;13/08/2023;32;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;73,95;N
829;2023;07/08/2023;13/08/2023;32;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2023;07/08/2023;13/08/2023;32;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;168,77;N
829;2023;07/08/2023;13/08/2023;32;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;65,00;N
829;2023;07/08/2023;13/08/2023;32;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;65,45;N
829;2023;07/08/2023;13/08/2023;32;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;88,00;N
829;2023;14/08/2023;20/08/2023;33;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;250,27;N
829;2023;14/08/2023;20/08/2023;33;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;124,95;N
829;2023;14/08/2023;20/08/2023;33;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;120,00;N
829;2023;14/08/2023;20/08/2023;33;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;73,95;N
829;2023;14/08/2023;20/08/2023;33;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2023;14/08/2023;20/08/2023;33;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;180,83;N
829;2023;14/08/2023;20/08/2023;33;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;91,22;N
829;2023;21/08/2023;27/08/2023;34;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;64,80;N
829;2023;21/08/2023;27/08/2023;34;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;120,00;N
829;2023;21/08/2023;27/08/2023;34;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;73,95;N
829;2023;21/08/2023;27/08/2023;34;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2023;21/08/2023;27/08/2023;34;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;173,69;N
829;2023;21/08/2023;27/08/2023;34;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;72,36;N
829;2023;21/08/2023;27/08/2023;34;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;73,10;N
829;2023;28/08/2023;03/09/2023;35;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;60,20;N
829;2023;28/08/2023;03/09/2023;35;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;89,35;N
829;2023;28/08/2023;03/09/2023;35;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;120,00;N
829;2023;28/08/2023;03/09/2023;35;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;73,95;N
829;2023;28/08/2023;03/09/2023;35;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2023;28/08/2023;03/09/2023;35;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;255,00;N
829;2023;28/08/2023;03/09/2023;35;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;75,00;N
829;2023;28/08/2023;03/09/2023;35;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;74,59;N
829;2023;01/09/2023;30/09/2023;35;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;399,92;Y
829;2023;01/09/2023;30/09/2023;35;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Month;60,20;Y
829;2023;01/09/2023;30/09/2023;35;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;95,03;Y
829;2023;01/09/2023;30/09/2023;35;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;142,49;Y
829;2023;01/09/2023;30/09/2023;35;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Month;90,46;Y
829;2023;01/09/2023;30/09/2023;35;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;90,00;Y
829;2023;01/09/2023;30/09/2023;35;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;252,49;Y
829;2023;01/09/2023;30/09/2023;35;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;84,22;Y
829;2023;01/09/2023;30/09/2023;35;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Month;75,00;Y
829;2023;01/09/2023;30/09/2023;35;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;78,87;Y
829;2023;04/09/2023;10/09/2023;36;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;368,66;N
829;2023;04/09/2023;10/09/2023;36;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;79,06;N
829;2023;04/09/2023;10/09/2023;36;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;120,00;N
829;2023;04/09/2023;10/09/2023;36;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;73,95;N
829;2023;04/09/2023;10/09/2023;36;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2023;04/09/2023;10/09/2023;36;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;205,21;N
829;2023;04/09/2023;10/09/2023;36;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;73,00;N
829;2023;11/09/2023;17/09/2023;37;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;160,89;N
829;2023;11/09/2023;17/09/2023;37;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;73,95;N
829;2023;11/09/2023;17/09/2023;37;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2023;11/09/2023;17/09/2023;37;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;256,84;N
829;2023;11/09/2023;17/09/2023;37;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;86,56;N
829;2023;18/09/2023;24/09/2023;38;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;160,89;N
829;2023;18/09/2023;24/09/2023;38;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;112,05;N
829;2023;18/09/2023;24/09/2023;38;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2023;18/09/2023;24/09/2023;38;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;269,06;N
829;2023;18/09/2023;24/09/2023;38;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;80,54;N
829;2023;25/09/2023;01/10/2023;39;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;436,40;N
829;2023;25/09/2023;01/10/2023;39;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;116,50;N
829;2023;25/09/2023;01/10/2023;39;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;137,02;N
829;2023;25/09/2023;01/10/2023;39;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;112,05;N
829;2023;25/09/2023;01/10/2023;39;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2023;25/09/2023;01/10/2023;39;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;282,01;N
829;2023;25/09/2023;01/10/2023;39;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;84,22;N
829;2023;25/09/2023;01/10/2023;39;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;76,94;N
829;2023;01/10/2023;31/10/2023;39;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;65,11;Y
829;2023;01/10/2023;31/10/2023;39;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;314,69;Y
829;2023;01/10/2023;31/10/2023;39;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;112,39;Y
829;2023;01/10/2023;31/10/2023;39;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;128,09;Y
829;2023;01/10/2023;31/10/2023;39;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Month;78,23;Y
829;2023;01/10/2023;31/10/2023;39;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Month;95,59;Y
829;2023;01/10/2023;31/10/2023;39;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;80,32;Y
829;2023;01/10/2023;31/10/2023;39;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;286,21;Y
829;2023;01/10/2023;31/10/2023;39;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;86,25;Y
829;2023;01/10/2023;31/10/2023;39;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;38,14;Y
829;2023;01/10/2023;31/10/2023;39;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;84,13;Y
829;2023;02/10/2023;08/10/2023;40;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;422,28;N
829;2023;02/10/2023;08/10/2023;40;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;123,76;N
829;2023;02/10/2023;08/10/2023;40;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;137,02;N
829;2023;02/10/2023;08/10/2023;40;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;95,00;N
829;2023;02/10/2023;08/10/2023;40;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;80,00;N
829;2023;02/10/2023;08/10/2023;40;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;304,24;N
829;2023;02/10/2023;08/10/2023;40;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;91,92;N
829;2023;02/10/2023;08/10/2023;40;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;36,75;N
829;2023;02/10/2023;08/10/2023;40;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;94,32;N
829;2023;09/10/2023;15/10/2023;41;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;309,89;N
829;2023;09/10/2023;15/10/2023;41;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;119,71;N
829;2023;09/10/2023;15/10/2023;41;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;124,44;N
829;2023;09/10/2023;15/10/2023;41;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;95,00;N
829;2023;09/10/2023;15/10/2023;41;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;80,00;N
829;2023;09/10/2023;15/10/2023;41;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;316,95;N
829;2023;09/10/2023;15/10/2023;41;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;83,05;N
829;2023;09/10/2023;15/10/2023;41;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;37,81;N
829;2023;09/10/2023;15/10/2023;41;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;102,35;N
829;2023;16/10/2023;22/10/2023;42;Austria;FRL_FUJ;Apples - Fuji;Farmgate price;National average (AT);national currency/100kg;Week;47,34;N
829;2023;16/10/2023;22/10/2023;42;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;224,86;N
829;2023;16/10/2023;22/10/2023;42;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;100,47;N
829;2023;16/10/2023;22/10/2023;42;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;124,44;N
829;2023;16/10/2023;22/10/2023;42;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2023;16/10/2023;22/10/2023;42;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;95,00;N
829;2023;16/10/2023;22/10/2023;42;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;80,00;N
829;2023;16/10/2023;22/10/2023;42;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;286,89;N
829;2023;16/10/2023;22/10/2023;42;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;84,24;N
829;2023;16/10/2023;22/10/2023;42;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;39,56;N
829;2023;16/10/2023;22/10/2023;42;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;72,07;N
829;2023;23/10/2023;29/10/2023;43;Austria;FRL_FUJ;Apples - Fuji;Farmgate price;National average (AT);national currency/100kg;Week;46,76;N
829;2023;23/10/2023;29/10/2023;43;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;305,00;N
829;2023;23/10/2023;29/10/2023;43;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;116,92;N
829;2023;23/10/2023;29/10/2023;43;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;124,44;N
829;2023;23/10/2023;29/10/2023;43;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;69,53;N
829;2023;23/10/2023;29/10/2023;43;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;95,00;N
829;2023;23/10/2023;29/10/2023;43;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;80,00;N
829;2023;23/10/2023;29/10/2023;43;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;244,97;N
829;2023;23/10/2023;29/10/2023;43;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;86,76;N
829;2023;23/10/2023;29/10/2023;43;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;38,09;N
829;2023;23/10/2023;29/10/2023;43;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;66,41;N
829;2023;30/10/2023;05/11/2023;44;Austria;FRL_FUJ;Apples - Fuji;Farmgate price;National average (AT);national currency/100kg;Week;48,38;N
829;2023;30/10/2023;05/11/2023;44;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;65,11;N
829;2023;30/10/2023;05/11/2023;44;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;242,45;N
829;2023;30/10/2023;05/11/2023;44;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;70,75;N
829;2023;30/10/2023;05/11/2023;44;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;130,73;N
829;2023;30/10/2023;05/11/2023;44;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2023;30/10/2023;05/11/2023;44;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;80,00;N
829;2023;30/10/2023;05/11/2023;44;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;259,60;N
829;2023;30/10/2023;05/11/2023;44;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;83,84;N
829;2023;30/10/2023;05/11/2023;44;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;39,43;N
829;2023;30/10/2023;05/11/2023;44;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;92,50;N
829;2023;01/11/2023;30/11/2023;44;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;70,56;Y
829;2023;01/11/2023;30/11/2023;44;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;223,34;Y
829;2023;01/11/2023;30/11/2023;44;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Month;103,98;Y
829;2023;01/11/2023;30/11/2023;44;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;84,20;Y
829;2023;01/11/2023;30/11/2023;44;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;130,46;Y
829;2023;01/11/2023;30/11/2023;44;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Month;85,00;Y
829;2023;01/11/2023;30/11/2023;44;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;80,00;Y
829;2023;01/11/2023;30/11/2023;44;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;212,70;Y
829;2023;01/11/2023;30/11/2023;44;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;75,12;Y
829;2023;01/11/2023;30/11/2023;44;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;43,60;Y
829;2023;01/11/2023;30/11/2023;44;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;91,16;Y
829;2023;06/11/2023;12/11/2023;45;Austria;FRL_FUJ;Apples - Fuji;Farmgate price;National average (AT);national currency/100kg;Week;45,52;N
829;2023;06/11/2023;12/11/2023;45;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;65,11;N
829;2023;06/11/2023;12/11/2023;45;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;204,07;N
829;2023;06/11/2023;12/11/2023;45;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;113,50;N
829;2023;06/11/2023;12/11/2023;45;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;49,90;N
829;2023;06/11/2023;12/11/2023;45;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;137,02;N
829;2023;06/11/2023;12/11/2023;45;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2023;06/11/2023;12/11/2023;45;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;80,00;N
829;2023;06/11/2023;12/11/2023;45;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;250,82;N
829;2023;06/11/2023;12/11/2023;45;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;78,02;N
829;2023;06/11/2023;12/11/2023;45;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;41,09;N
829;2023;06/11/2023;12/11/2023;45;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;102,94;N
829;2023;13/11/2023;19/11/2023;46;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;65,11;N
829;2023;13/11/2023;19/11/2023;46;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;224,00;N
